match_status,match_distance_m,match_confidence,google_name,google_address_full,google_street,google_suburb,google_state,google_lat,google_lng,google_address_missing,fc_id,fc_name,fc_brand,fc_brand_group,fc_address_full,fc_street,fc_suburb,fc_state,fc_postcode,fc_lat,fc_lng,fc_fuel_types,fc_num_fuel_types,fc_price_DL_cents,fc_price_E10_cents,fc_price_E85_cents,fc_price_LPG_cents,fc_price_P95_cents,fc_price_P98_cents,fc_price_PDL_cents,fc_price_U91_cents,fc_has_price_outlier
matched,21.1,high,Bravo Fuel Station,"133-137 Targo, Girraween NSW 2145",133-137 Targo,Girraween NSW 2145,,-33.799318,150.952072,false,1912,Bravo Girraween,Independent,Independent,"133-137 Targo, Girraween NSW 2145",133-137 Targo,Girraween,NSW,2145,-33.799420,150.951879,"DL,P98,U91",3,258.5,,,,,205.5,,183.5,false
matched,21.3,high,Enhance Eastwood / Mini Stop Express,"2 Lovell Rd, Eastwood NSW",2 Lovell Rd,Eastwood,NSW,-33.791808,151.089463,false,18628,Enhance Eastwood,Enhance,Enhance,"2 Lovell Rd, Eastwood NSW 2122",2 Lovell Rd,Eastwood,NSW,2122,-33.791629,151.089544,"E10,P98,PDL,U91",4,,189.9,,,,216.9,263.9,192.9,false
matched,21.4,high,Ampol Foodary Merrylands,"150 Woodville Rd, Merrylands NSW 2160",150 Woodville Rd,Merrylands NSW 2160,,-33.838212,150.999746,false,16908,Ampol Foodary Merrylands,Ampol Foodary,Ampol,"150 Woodville Rd, Merrylands NSW 2160",150 Woodville Rd,Merrylands,NSW,2160,-33.838025,150.999690,"E10,P95,P98,PDL,U91",5,,183.9,,,203.9,212.9,271.9,185.9,false
matched,21.8,high,Ampol Foodary Neutral Bay,"16-38 Military Rd, Neutral Bay NSW 2089",16-38 Military Rd,Neutral Bay NSW 2089,,-33.829131,151.216528,false,787,Ampol Foodary Neutral Bay,Ampol Foodary,Ampol,"16-38 Military Rd, Neutral Bay NSW 2089",16-38 Military Rd,Neutral Bay,NSW,2089,-33.829080,151.216300,"E10,P95,P98,PDL,U91",5,,186.9,,,204.9,212.9,272.9,188.9,false
matched,22.8,high,Ampol Hornsby Heights Petrol Station,"110 Galston Rd., Hornsby Heights NSW 2077",110 Galston Rd.,Hornsby Heights NSW 2077,,-33.676673,151.098283,false,1306,Ampol Hornsby Heights,Ampol,Ampol,"110 Galston Rd., Hornsby Heights NSW 2077",110 Galston Rd.,Hornsby Heights,NSW,2077,-33.676494,151.098403,"P95,P98,PDL,U91",4,,,,,202.9,211.9,272.9,183.9,false
matched,23.0,high,7-Eleven,"271A Victoria Road, Drummoyne NSW 2047",271A Victoria Road,Drummoyne NSW 2047,,-33.847038,151.151519,false,145,7-Eleven Drummoyne,7-Eleven,7-Eleven,"271A Victoria Road, Drummoyne NSW 2047",271A Victoria Road,Drummoyne,NSW,2047,-33.847230,151.151612,"E10,P98,PDL,U91",4,,185.9,,,,211.9,289.9,187.9,false
matched,23.2,high,Shell Otr Greenacre West,"74 Roberts Rd, Greenacre NSW 2190",74 Roberts Rd,Greenacre NSW 2190,,-33.892136,151.066415,false,20643,Otr Greenacre West,Shell,Shell,"74 Roberts Rd, Greenacre NSW 2190",74 Roberts Rd,Greenacre,NSW,2190,-33.892324,151.066307,"E10,P95,P98,PDL,U91",5,,188.9,,,208.4,217.9,266.9,190.9,false
matched,24.1,high,Shell Reddy Express Enfield,"630-634 Liverpool Road, Strathfield South NSW 2136",630-634 Liverpool Road,Strathfield South NSW 2136,,-33.886779,151.070904,false,45,Shell Reddy Express Enfield,Reddy Express,Shell,"630-634 Liverpool Road, Strathfield South NSW 2136",630-634 Liverpool Road,Strathfield South,NSW,2136,-33.886880,151.071135,"DL,E10,P95,P98,U91",5,273.9,188.9,,,208.4,217.9,,190.9,false
matched,24.2,high,Shell Urbanista,"418-424 Liverpool Rd, Croydon NSW 2132",418-424 Liverpool Rd,Croydon NSW 2132,,-33.887984,151.115229,false,18584,Shell Croydon,Shell,Shell,"418-424 Liverpool Rd, Croydon NSW 2132",418-424 Liverpool Rd,Croydon,NSW,2132,-33.888152,151.115062,"E10,P98,PDL,U91",4,,184.5,,,,211.5,269.7,186.5,false
matched,24.6,high,Bobbin Head Petrol Station,"313 Bobbin Head Road, North Turramurra NSW 2074",313 Bobbin Head Road,North Turramurra NSW 2074,,-33.709022,151.148109,false,18009,Bobbin Head Petrol Station,Independent,Independent,"313 Bobbin Head Road, North Turramurra NSW 2074",313 Bobbin Head Road,North Turramurra,NSW,2074,-33.708847,151.148271,"DL,E10,P98,U91",4,289.9,189.9,,,,215.9,,191.9,false
matched,25.5,high,Metro Petroleum Yagoona,"585 Hume Hwy, Yagoona NSW 2199",585 Hume Hwy,Yagoona NSW 2199,,-33.905901,151.013935,false,2452,Metro Yagoona,Metro Fuel,Metro,"585 Hume Hwy, Yagoona NSW 2199",585 Hume Hwy,Yagoona,NSW,2199,-33.906106,151.014058,"E10,P95,P98,PDL,U91",5,,184.9,,,197.9,206.9,270.9,186.9,false
matched,26.0,high,7-Eleven,"494 Pacific Hwy, Killara NSW 2071",494 Pacific Hwy,Killara NSW 2071,,-33.771346,151.160800,false,240,7-Eleven Killara,7-Eleven,7-Eleven,"494 Pacific Hwy, Killara NSW 2071",494 Pacific Hwy,Killara,NSW,2071,-33.771365,151.161080,"E10,P95,P98,PDL,U91",5,,192.9,,,209.9,218.9,289.9,194.9,false
matched,26.0,high,Ampol Foodary Croydon,"404-410 Liverpool Rd, Croydon NSW 2132",404-410 Liverpool Rd,Croydon NSW 2132,,-33.888486,151.116010,false,17362,Ampol Foodary Croydon,Ampol Foodary,Ampol,"404-410 Liverpool Rd, Croydon NSW 2132",404-410 Liverpool Rd,Croydon,NSW,2132,-33.888472,151.115729,"E10,P95,P98,PDL,U91",5,,184.9,,,202.9,211.9,269.9,186.9,false
matched,31.2,high,Metro Petroleum Lidcombe,"134 John Street, Lidcombe NSW 2141",134 John Street,Lidcombe NSW 2141,,-33.854698,151.046951,false,1490,Metro Fuel Homebush,Metro Fuel,Metro,"134 John Street, Lidcombe NSW 2141",134 John Street,Lidcombe,NSW,2141,-33.854822,151.046648,"E10,P98,PDL,U91",4,,178.9,,,,199.9,270.9,180.9,false
matched,31.5,high,Budget Petrol,"22 Charlotte Street, Ashfield NSW 2131",22 Charlotte Street,Ashfield NSW 2131,,-33.886473,151.125663,false,18000,Budget Petrol Ashfield,Budget,Budget,"22 Charlotte Street, Ashfield NSW 2131",22 Charlotte Street,Ashfield,NSW,2131,-33.886478,151.125322,"E10,P95,PDL,U91",4,,188.9,,,212.9,,293.9,193.9,false
matched,31.9,high,7-Eleven,"Corner Pacific Highway And Boundary Street, Roseville NSW 2069",Corner Pacific Highway And Boundary Street,Roseville NSW 2069,,-33.787697,151.179732,false,278,7-Eleven Roseville,7-Eleven,7-Eleven,"Corner Pacific Highway And Boundary Street, Roseville NSW 2069",Corner Pacific Highway And Boundary Street,Roseville,NSW,2069,-33.787420,151.179820,"E10,LPG,P98,PDL,U91",5,,190.9,,109.9,,219.9,289.9,192.9,false
matched,33.6,high,Shell,"275 Lane Cove Rd, North Ryde NSW 2113",275 Lane Cove Rd,North Ryde NSW 2113,,-33.784879,151.129067,false,924,Shell Reddy Express North Ryde,Reddy Express,Shell,"275 Lane Cove Rd, North Ryde NSW 2113",275 Lane Cove Rd,North Ryde,NSW,2113,-33.785039,151.128758,"DL,E10,P95,P98,U91",5,273.9,188.9,,,208.4,217.9,,190.9,false
matched,34.4,high,BP,"213 Kissing Point Rd, Turramurra NSW 2074",213 Kissing Point Rd,Turramurra NSW 2074,,-33.748462,151.112101,false,1412,BP Turramurra,BP,BP,"213 Kissing Point Rd, Turramurra NSW 2074",213 Kissing Point Rd,Turramurra,NSW,2074,-33.748363,151.112454,"E10,P98,PDL,U91",4,,196.9,,,,222.9,298.9,198.9,false
matched,35.0,high,7-Eleven,"246 Beecroft & Carlingford Roads, Epping NSW 2121",246 Beecroft & Carlingford Roads,Epping NSW 2121,,-33.770792,151.080850,false,227,7-Eleven Epping,7-Eleven,7-Eleven,"246 Beecroft & Carlingford Roads, Epping NSW 2121",246 Beecroft & Carlingford Roads,Epping,NSW,2121,-33.770913,151.081199,"E10,P98,PDL,U91",4,,185.9,,,,215.9,289.7,187.9,false
matched,36.1,high,BP,"Cnr George St And Burdett St, Hornsby NSW 2077",Cnr George St And Burdett St,Hornsby NSW 2077,,-33.702142,151.099637,false,327,BP Hornsby,BP,BP,"Cnr George St And Burdett St, Hornsby NSW 2077",Cnr George St And Burdett St,Hornsby,NSW,2077,-33.702337,151.099325,"P95,P98,PDL,U91",4,,,,,203.9,212.9,273.9,185.9,false
matched,36.6,high,Shell,"213-253 Parramatta Rd & Walker St, Five Dock NSW 2046",213-253 Parramatta Rd & Walker St,Five Dock NSW 2046,,-33.869997,151.114730,false,51,Coles Express Five Dock,Coles Express,Ampol,"213-253 Parramatta Rd & Walker St, Five Dock NSW 2046",213-253 Parramatta Rd & Walker St,Five Dock,NSW,2046,-33.870106,151.115104,"E10,P95,P98,PDL,U91",5,,183.9,,,203.4,212.9,269.9,185.9,false
matched,37.6,high,Budget Petrol,"27 Woodville Rd, Granville NSW 2142",27 Woodville Rd,Granville NSW 2142,,-33.830657,151.004010,false,1367,Budget Granville,Budget,Budget,"27 Woodville Rd, Granville NSW 2142",27 Woodville Rd,Granville,NSW,2142,-33.830990,151.004080,"E10,P95,P98,PDL,U91",5,,189.9,,,205.9,215.9,274.9,191.9,false
matched,38.0,high,Shell,"477-483 Miller St & Palmer St, Cammeray NSW 2062",477-483 Miller St & Palmer St,Cammeray NSW 2062,,-33.821427,151.210756,false,657,Shell Reddy Express Cammeray,Reddy Express,Shell,"477-483 Miller St & Palmer St, Cammeray NSW 2062",477-483 Miller St & Palmer St,Cammeray,NSW,2062,-33.821107,151.210613,"DL,E10,P95,P98",4,273.9,188.9,,,206.4,215.9,,,false
matched,41.3,high,7-Eleven,"Cnr Parramatta & Shaftsbury Rds, Burwood NSW 2134",Cnr Parramatta & Shaftsbury Rds,Burwood NSW 2134,,-33.869534,151.108183,false,208,7-Eleven Burwood,7-Eleven,7-Eleven,"Cnr Parramatta & Shaftsbury Rds, Burwood NSW 2134",Cnr Parramatta & Shaftsbury Rds,Burwood,NSW,2134,-33.869406,151.108603,"E10,LPG,P95,P98,PDL,U91",6,,187.9,,127.9,206.9,215.9,289.9,189.9,false
matched,42.8,high,7-Eleven,"Lot 3-4 Parramatta Road & Harbord Street, Granville East NSW 2142",Lot 3-4 Parramatta Road & Harbord Street,Granville East NSW 2142,,-33.834987,151.022288,false,231,7-Eleven Granville East,7-Eleven,7-Eleven,"Lot 3-4 Parramatta Road & Harbord Street, Granville East NSW 2142",Lot 3-4 Parramatta Road & Harbord Street,Granville East,NSW,2142,-33.835001,151.021825,"E10,LPG,P95,P98,PDL,U91",6,,196.9,,106.9,213.9,222.9,289.9,198.9,false
matched,43.7,high,BP Truckstop,"Cnr Pacific Highway & Jersey Street, Asquith NSW 2077",Cnr Pacific Highway & Jersey Street,Asquith NSW 2077,,-33.689785,151.106172,false,322,BP Asquith,BP,BP,"Cnr Pacific Highway & Jersey Street, Asquith NSW 2077",Cnr Pacific Highway & Jersey Street,Asquith,NSW,2077,-33.689447,151.106412,"E10,P95,P98,PDL",4,,180.9,,,199.9,208.9,279.9,,false
matched,44.9,high,7-Eleven,"178-184 Victoria Road (Corner Moodie Street), Rozelle NSW 2039",178-184 Victoria Road (Corner Moodie Street),Rozelle NSW 2039,,-33.863009,151.168600,false,283,7-Eleven Rozelle,7-Eleven,7-Eleven,"178-184 Victoria Road (Corner Moodie Street), Rozelle NSW 2039",178-184 Victoria Road (Corner Moodie Street),Rozelle,NSW,2039,-33.862904,151.168131,"E10,P95,P98,PDL,U91",5,,189.9,,,206.9,215.9,289.9,191.9,false
matched,46.0,high,EG Ampol,"97 Hume Highway, Chullora NSW 2190",97 Hume Highway,Chullora NSW 2190,,-33.891669,151.057871,false,567,EG Ampol Chullora,EG Ampol,Ampol,"97 Hume Highway, Chullora NSW 2190",97 Hume Highway,Chullora,NSW,2190,-33.891915,151.057470,"E10,P95,P98,PDL",4,,188.9,,,200.9,215.9,273.9,,false
matched,47.4,high,Speedway Park Rd,"360 Park Rd, Regents Park NSW 2143",360 Park Rd,Regents Park NSW 2143,,-33.878987,151.024794,false,20131,Speedway Park Road,Speedway,Speedway,"360 Park Rd, Regents Park NSW 2143",360 Park Rd,Regents Park,NSW,2143,-33.879403,151.024905,"DL,E10,P98,U91",4,265.5,178.5,,,,205.5,,180.5,false
matched,50.2,high,Ampol Foodary Old Guildford,"636-644 Woodville Rd, Old Guildford NSW 2161",636-644 Woodville Rd,Old Guildford NSW 2161,,-33.866913,150.987916,false,17236,Ampol Foodary Guildford,Ampol Foodary,Ampol,"636-644 Woodville Rd, Old Guildford NSW 2161",636-644 Woodville Rd,Old Guildford,NSW,2161,-33.866504,150.988145,"E10,P95,P98,PDL,U91",5,,188.9,,,206.9,215.9,271.9,190.9,false
matched,50.5,high,BP,"Cnr Victoria Rd & Evans St, Rozelle NSW 2039",Cnr Victoria Rd & Evans St,Rozelle NSW 2039,,-33.865300,151.171600,false,356,BP Rozelle,BP,BP,"Cnr Victoria Rd & Evans St, Rozelle NSW 2039",Cnr Victoria Rd & Evans St,Rozelle,NSW,2039,-33.865443,151.172119,"P95,P98,PDL,U91",4,,,,,205.9,214.9,279.9,189.9,false
matched,56.1,high,BP,"Cnr Hassall & James Ruse Drive, Rosehill NSW 2142",Cnr Hassall & James Ruse Drive,Rosehill NSW 2142,,-33.819493,151.021292,false,355,BP Rosehill,BP,BP,"Cnr Hassall & James Ruse Drive, Rosehill NSW 2142",Cnr Hassall & James Ruse Drive,Rosehill,NSW,2142,-33.819266,151.021834,"E10,P95,P98,PDL",4,,187.9,,,206.9,215.9,279.9,,false
matched,57.8,high,Ampol Foodary St Ives North,"363 Mona Vale Road, St Ives North NSW 2075",363 Mona Vale Road,St Ives North NSW 2075,,-33.716881,151.173488,false,17310,Ampol Foodary St Ives North,Ampol Foodary,Ampol,"363 Mona Vale Road, St Ives North NSW 2075",363 Mona Vale Road,St Ives North,NSW,2075,-33.716381,151.173316,"E10,P95,P98,PDL,U91",5,,190.9,,,208.9,217.9,274.9,192.9,false
matched,58.5,high,Shell,"1 Durham St, Rosehill NSW 2142",1 Durham St,Rosehill NSW 2142,,-33.824544,151.037681,false,18342,Shell Parramatta Cvro (Self-Serve),Shell,Shell,"1 Durham St, Rosehill NSW 2142",1 Durham St,Rosehill,NSW,2142,-33.824103,151.037335,DL,1,269.9,,,,,,,,false
matched,59.5,high,7-Eleven Lansvale,"44 Hume Highway & Knight Street, Lansvale South NSW 2166",44 Hume Highway & Knight Street,Lansvale South NSW 2166,,-33.891628,150.965610,false,249,7-Eleven Lansvale South,7-Eleven,7-Eleven,"44 Hume Highway & Knight Street, Lansvale South NSW 2166",44 Hume Highway & Knight Street,Lansvale South,NSW,2166,-33.891605,150.964966,"E10,P95,P98,PDL,U91",5,,193.9,,,208.9,219.9,289.9,195.9,false
matched,16.9,high,EG Ampol Greenacre,"51 Roberts Rd (Cnr Amarina St), Greenacre NSW 2190",51 Roberts Rd (Cnr Amarina St),Greenacre NSW 2190,,-33.900219,151.065695,false,682,EG Ampol Greenacre,EG Ampol,Ampol,"51 Roberts Road (Cnr Amarina St), Greenacre NSW 2190",51 Roberts Road (Cnr Amarina St),Greenacre,NSW,2190,-33.900310,151.065549,"E10,P95,P98,PDL,U91",5,,188.9,,,206.9,215.9,269.9,190.9,false
matched,0.1,high,Speedway Smithfield,"26-28 Smithfield Rd, Smithfield NSW 2164",26-28 Smithfield Rd,Smithfield NSW 2164,,-33.851481,150.942932,false,1242,Speedway Smithfield,Speedway,Speedway,"26-28 Smithfield Road, Smithfield NSW 2164",26-28 Smithfield Road,Smithfield,NSW,2164,-33.851480,150.942931,"DL,E10,P98,PDL,U91",5,257.5,182.5,,,,204.5,269.5,184.5,false
matched,5.1,high,7-Eleven Fairfield,"234 Hamilton Rd, Fairfield West NSW 2165",234 Hamilton Rd,Fairfield West NSW 2165,,-33.872101,150.937242,false,135,7-Eleven Fairfield West,7-Eleven,7-Eleven,"234 Hamilton Road, Fairfield West NSW 2165",234 Hamilton Road,Fairfield West,NSW,2165,-33.872141,150.937268,"E10,P98,PDL,U91",4,,189.9,,,,215.9,289.9,191.9,false
matched,7.0,high,Ampol Foodary Ermington,"560-562 Victoria Rd, Ermington NSW",560-562 Victoria Rd,Ermington,NSW,-33.813985,151.054868,false,2338,Ampol Foodary Ermington,Ampol Foodary,Ampol,"560-562 Victoria Road, Ermington NSW 2115",560-562 Victoria Road,Ermington,NSW,2115,-33.813960,151.054799,"E10,P95,P98,PDL,U91",5,,182.9,,,204.9,213.9,273.9,184.9,false
matched,10.7,high,Calvi Petrol Station,"320 Lane Cove Rd, North Ryde NSW",320 Lane Cove Rd,North Ryde,NSW,-33.792423,151.120245,false,1742,Calvi Petrol Station,Calvi Petrol,Calvi Petrol,"320 Lane Cove Road, North Ryde NSW 2113",320 Lane Cove Road,North Ryde,NSW,2113,-33.792349,151.120171,"P95,P98,PDL,U91",4,,,,,199.9,207.9,265.9,185.9,false
matched,31.4,high,7-Eleven,"400 Lane Cove Rd, North Ryde NSW",400 Lane Cove Rd,North Ryde,NSW,-33.784274,151.128728,false,260,7-Eleven North Ryde,7-Eleven,7-Eleven,"400 Lane Cove Road, North Ryde NSW 2113",400 Lane Cove Road,North Ryde,NSW,2113,-33.784477,151.128964,"E10,P98,PDL,U91",4,,192.9,,,,218.9,289.9,194.9,false
matched,28.7,high,Speedway West Ryde,"899 Victoria Rd, West Ryde NSW",899 Victoria Rd,West Ryde,NSW,-33.810526,151.094167,false,1733,Speedway West Ryde,Speedway,Speedway,"899 Victoria Road, West Ryde NSW 2114",899 Victoria Road,West Ryde,NSW,2114,-33.810270,151.094204,"DL,E10,LPG,P98,U91",5,272.7,181.7,,121.7,,205.7,,183.7,false
matched,7.9,high,Shell Reddy Express Northmead,"197 Windsor Rd, Northmead NSW",197 Windsor Rd,Northmead,NSW,-33.777445,151.000022,false,391,Shell Reddy Express Northmead,Reddy Express,Shell,"197 Windsor Road, Northmead NSW 2152",197 Windsor Road,Northmead,NSW,2152,-33.777400,151.000088,"DL,E10,P95,P98,U91",5,273.9,188.9,,,208.4,217.9,,190.9,false
matched,11.4,high,7-Eleven Northmead,"137 Windsor Rd, Northmead NSW",137 Windsor Rd,Northmead,NSW,-33.782291,150.997014,false,311,7-Eleven Northmead,7-Eleven,7-Eleven,"137 Windsor Road, Northmead NSW 2152",137 Windsor Road,Northmead,NSW,2152,-33.782288,150.997137,"E10,P95,P98,PDL,U91",5,,189.9,,,209.9,219.9,289.9,191.9,false
matched,57.6,high,Shell Reddy Express Northmead Briens,"100 Briens Rd, Northmead NSW",100 Briens Rd,Northmead,NSW,-33.796346,150.988914,false,491,Shell Reddy Express Northmead Briens,Reddy Express,Shell,"100 Briens Road, Northmead NSW 2152",100 Briens Road,Northmead,NSW,2152,-33.796012,150.989391,"DL,E10,P98",3,269.9,183.9,,,,210.9,,,false
matched,16.0,high,Shell Reddy Express North Ryde Wicks,"96 Wicks Rd, North Ryde NSW",96 Wicks Rd,North Ryde,NSW,-33.794024,151.126903,false,502,Shell Reddy Express North Ryde Wicks,Reddy Express,Shell,"96 Wicks Road, North Ryde NSW 2113",96 Wicks Road,North Ryde,NSW,2113,-33.794129,151.126785,"DL,E10,P98,U91",4,273.9,188.9,,,,217.9,,190.9,false
matched,17.8,medium,Metro Petroleum,"36 Lane Cove Rd, Ryde NSW",36 Lane Cove Rd,Ryde,NSW,-33.807627,151.108736,false,17240,Metro Fuel,Metro Fuel,Metro,"36-38 Lane Cove Rd, Ryde NSW 2112",36-38 Lane Cove Rd,Ryde,NSW,2112,-33.807511,151.108604,"E10,P98,PDL,U91",4,,181.9,,,,205.9,263.9,183.9,false
matched,9.2,medium,Shell Reddy Express Ryde,"45 Lane Cove Rd, Ryde NSW",45 Lane Cove Rd,Ryde,NSW,-33.807200,151.109917,false,62,Shell Reddy Express Ryde,Reddy Express,Shell,"45 Lane Cove Rd & Myra Ave, Ryde NSW 2112",45 Lane Cove Rd & Myra Ave,Ryde,NSW,2112,-33.807231,151.109825,"E10,P95,P98",3,,183.9,,,201.4,210.9,,,false
matched,2.3,medium,Speedway Kent Road,"34-38 Kent Rd, North Ryde NSW",34-38 Kent Rd,North Ryde,NSW,-33.791700,151.116000,false,17270,Speedway Kent Road,Speedway,Speedway,"38 Kent Rd, North Ryde NSW 2113",38 Kent Rd,North Ryde,NSW,2113,-33.791687,151.115981,"DL,E10,P98,U91",4,261.5,184.5,,,,206.5,,186.5,false
matched,7.3,medium,Ampol Foodary North Ryde,"41-43 Epping Rd, North Ryde NSW",41-43 Epping Rd,North Ryde,NSW,-33.791407,151.131126,false,834,Ampol Foodary North Ryde,Ampol Foodary,Ampol,"41-43 Epping Rd Cnr Wicks Rd, North Ryde NSW 2113",41-43 Epping Rd Cnr Wicks Rd,North Ryde,NSW,2113,-33.791450,151.131185,"E10,P95,P98,PDL,U91",5,,183.9,,,201.9,210.9,261.9,185.9,false
matched,3.1,medium,Shell Reddy Express Marsfield,"189 Epping Rd, Marsfield NSW",189 Epping Rd,Marsfield,NSW,-33.775231,151.105313,false,52,Shell Reddy Express Marsfield,Reddy Express,Shell,"189 Epping Rd & Culloden Rd, Marsfield NSW 2122",189 Epping Rd & Culloden Rd,Marsfield,NSW,2122,-33.775212,151.105289,"DL,E10,P95,P98,U91",5,273.9,183.9,,,203.4,212.9,,185.9,false
matched,22.9,medium,EG Ampol,154 Silverwater Rd,,154 Silverwater Rd,,-33.831862,151.048451,false,17278,EG Ampol Silverwater,EG Ampol,Ampol,"154 Silverwater Rd, Silverwater NSW 2128",154 Silverwater Rd,Silverwater,NSW,2128,-33.831671,151.048545,"E10,P95,P98,PDL,U91",5,,184.9,,,201.9,210.9,279.9,186.9,false
matched,62.0,medium,Shell Reddy Express Dundas,"199-203 Kissing Point Rd (Corner, Kirby St",199-203 Kissing Point Rd (Corner,Kirby St,,-33.799619,151.045094,false,413,Shell Reddy Express Dundas,Reddy Express,Shell,"199-203 Kissing Point Rd (Cnr Kirby St), Dundas NSW 2117",199-203 Kissing Point Rd (Cnr Kirby St),Dundas,NSW,2117,-33.799108,151.045362,"DL,E10,P95,P98,U91",5,273.9,188.9,,,208.4,217.9,,190.9,false
matched,6.2,medium,Speedway Parramatta,127A Alfred St,,127A Alfred St,,-33.817810,151.017527,false,20089,Speedway Parramatta,Speedway,Speedway,"127A Alfred St, Parramatta NSW 2150",127A Alfred St,Parramatta,NSW,2150,-33.817864,151.017544,"DL,P98,U91",3,275.5,,,,,214.5,,179.5,false
matched,64.3,medium,Shell Reddy Express Parramatta,"88 Victoria Rd (Corner, Buller St",88 Victoria Rd (Corner,Buller St,,-33.808676,151.012832,false,402,Shell Reddy Express Parramatta,Reddy Express,Shell,"88 Victoria Rd (Cnr Buller St), Parramatta NSW 2150",88 Victoria Rd (Cnr Buller St),Parramatta,NSW,2150,-33.808902,151.012191,"DL,E10,P95,P98",4,273.9,188.9,,,206.4,215.9,,,false
matched,34.9,medium,7-Eleven Northmead,"56 Windsor Rd, Northmead NSW",56 Windsor Rd,Northmead,NSW,-33.790820,150.996836,false,264,7-Eleven Northmead,7-Eleven,7-Eleven,"56 Windsor Road & Northmead Avenue, Northmead NSW 2152",56 Windsor Road & Northmead Avenue,Northmead,NSW,2152,-33.790961,150.997173,"E10,P95,P98,PDL,U91",5,,190.9,,,207.9,216.9,289.9,192.9,false
matched,44.4,medium,Ampol Foodary Northmead,"Windsor Rd Cnr, 98-100 Lombard St, Northmead NSW","Windsor Rd Cnr, 98-100 Lombard St",Northmead,NSW,-33.787866,150.994656,false,782,Ampol Foodary Northmead,Ampol Foodary,Ampol,"98-100 Windsor Rd Cnr Lombard Rd, Northmead NSW 2152",98-100 Windsor Rd Cnr Lombard Rd,Northmead,NSW,2152,-33.788196,150.994927,"E10,P95,P98,PDL,U91",5,,184.9,,,202.9,211.9,273.9,186.9,false
matched,158.4,medium,Costco Fuel Lidcombe,"17-21 Parramatta Rd, Lidcombe NSW 2141",17-21 Parramatta Rd,Lidcombe NSW 2141,,-33.848995,151.051015,false,20550,Costco Auburn (Members Only),Costco,Costco,"Costco 17-21 Parramatta Rd, Lidcombe NSW 2141",Costco 17-21 Parramatta Rd,Lidcombe,NSW,2141,-33.848086,151.049695,"E10,P98,PDL",3,,172.7,,,,194.7,266.7,,false
matched,28.0,medium,Ampol Foodary Greenacre,"87-91 Roberts Rd (Cnr Moondo St), Greenacre NSW 2190",87-91 Roberts Rd (Cnr Moondo St),Greenacre NSW 2190,,-33.904723,151.064588,false,18447,Ampol Foodary Greenacre,Ampol Foodary,Ampol,"87-91 Roberts Rd, Greenacre NSW 2190",87-91 Roberts Rd,Greenacre,NSW,2190,-33.904615,151.064862,"DL,P98,PDL,U91",4,268.9,,,,,217.9,271.9,190.9,false
matched,8.5,medium,EG Ampol Bass Hill,"862 Hume Hwy, Bass Hill NSW 2197",862 Hume Hwy,Bass Hill NSW 2197,,-33.901051,150.999087,false,609,EG Ampol Bass Hill,EG Ampol,Ampol,"862 Hume Highway, Bass Hill NSW 2197",862 Hume Highway,Bass Hill,NSW,2197,-33.901064,150.999178,"E10,P95,P98,PDL,U91",5,,188.9,,,206.9,210.9,275.9,190.9,false
matched,6.5,medium,Shell Urbanista,"740 Hume Hwy, Yagoona NSW 2199",740 Hume Hwy,Yagoona NSW 2199,,-33.904847,151.011534,false,1003,Shell Yagoona,Shell,Shell,"740 Hume Highway, Yagoona NSW 2199",740 Hume Highway,Yagoona,NSW,2199,-33.904856,151.011464,"DL,E10,P95,P98,PDL,U91",6,268.9,185.9,,,211.9,218.9,270.9,187.9,false
matched,16.0,medium,Budget Fairfield,"62 Railway Pde, Fairfield NSW 2165",62 Railway Pde,Fairfield NSW 2165,,-33.880663,150.948617,false,1860,Budget Fairfield,Budget,Budget,"62 Railway Parade, Fairfield NSW 2165",62 Railway Parade,Fairfield,NSW,2165,-33.880537,150.948533,"DL,E10,P95,P98,U91",5,290.9,199.9,,,235.9,245.9,,203.9,false
matched,3.2,medium,Ampol Foodary Lansvale,"141-151 Hume Highway, Lansvale NSW 2166",141-151 Hume Highway,Lansvale NSW 2166,,-33.894300,150.957200,false,16915,Ampol Foodary Lansvale,Ampol Foodary,Ampol,"141-151 Hume Highway Cnr Chadderton St, Lansvale NSW 2166",141-151 Hume Highway Cnr Chadderton St,Lansvale,NSW,2166,-33.894328,150.957208,"E10,P95,P98,PDL,U91",5,,188.9,,,206.9,215.9,258.9,190.9,false
matched,1.5,medium,EG Ampol Lansvale,"136 Hume Highway, Lansvale NSW 2166",136 Hume Highway,Lansvale NSW 2166,,-33.894700,150.958200,false,625,EG Ampol Lansvale,EG Ampol,Ampol,"136 Hume Highway (Cnr Hollywood Drive), Lansvale NSW 2166",136 Hume Highway (Cnr Hollywood Drive),Lansvale,NSW,2166,-33.894706,150.958185,"E10,P95,P98,PDL,U91",5,,188.9,,,206.9,215.9,273.9,190.9,false
matched,3.2,medium,7-Eleven Greystanes,"601-605 Great Western Hwy, Greystanes NSW 2145",601-605 Great Western Hwy,Greystanes NSW 2145,,-33.808582,150.935930,false,18201,7-Eleven Greystanes,7-Eleven,7-Eleven,"601-605 Great Western Highway, Greystanes NSW 2145",601-605 Great Western Highway,Greystanes,NSW,2145,-33.808609,150.935941,"E10,P95,P98,PDL,U91",5,,190.9,,,207.9,216.9,289.9,192.9,false
