station_id,station_name,brand,address,lat,lng,first_seen_at,last_seen_at,snapshots_seen,days_seen_count,day_set,latest_fuel_types,fuel_types_ever,ever_had_U91,ever_had_E10,ever_had_E85,ever_had_P95,ever_had_P98,ever_had_DL,ever_had_PDL,ever_had_LPG,ever_had_EV,ever_had_B20
833,Ampol Foodary Pendle Hill,Ampol Foodary,"602-606 Great Western Hwy, Pendle Hill NSW 2145",-33.808324,150.942036,2026-04-02T19:08:37,2026-04-05T00:26:14,13,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,P95,P98,PDL","U91,P95,P98,PDL",true,false,false,true,true,false,true,false,false,false
2440,Ampol Foodary Randwick,Ampol Foodary,"2 Alison Rd, RANDWICK NSW 2031",-33.906604,151.232031,2026-04-02T19:08:37,2026-04-05T00:26:14,11,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
17165,Ampol Foodary Rydalmere,Ampol Foodary,"309 Victoria Rd, RYDALMERE NSW 2116",-33.8119597,151.0371167,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,P95,P98,PDL","U91,P95,P98,PDL",true,false,false,true,true,false,true,false,false,false
710,Ampol Foodary Seven Hills,Ampol Foodary,"105 Station Rd Cnr Powers St, Seven Hills NSW 2147",-33.773892,150.944345,2026-04-02T19:08:37,2026-04-05T00:26:14,13,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,DL,PDL","U91,E10,P95,P98,DL,PDL",true,true,false,true,true,true,true,false,false,false
17329,Ampol Foodary Seven Hills,Ampol Foodary,"38 Abbott Rd, SEVEN HILLS NSW 2147",-33.7669285,150.9548252,2026-03-29T13:00:33,2026-04-05T00:26:14,17,7,"2026-03-29,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,P98,PDL","E10,P95,P98,PDL",false,true,false,true,true,false,true,false,false,false
18253,Ampol Foodary St Ives,Ampol Foodary,"164 Mona Vale Road, ST IVES NSW 2075",-33.7307318,151.157048,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
17310,Ampol Foodary St Ives North,Ampol Foodary,"363 Mona Vale Road, ST IVES NORTH NSW 2075",-33.716381,151.173316,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
2305,Ampol Foodary Strathfield South,Ampol Foodary,"600 Liverpool Rd, STRATHFIELD SOUTH NSW 2136",-33.888188,151.074621,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
2608,Ampol Foodary Thornleigh,Ampol Foodary,"200-202 Pennant Hills Road, THORNLEIGH NSW 2120",-33.7266,151.08363,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
2436,Ampol Foodary Waitara,Ampol Foodary,"59-61 Pacific Highway, WAITARA NSW 2077",-33.710531,151.102447,2026-03-31T21:35:52,2026-04-05T00:26:14,16,6,"2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,P95,P98,PDL","U91,P95,P98,PDL",true,false,false,true,true,false,true,false,false,false
2442,Ampol Foodary Wentworthville,Ampol Foodary,"313 Great Western Hwy, SOUTH WENTWORTHVILLE NSW 2145",-33.816223,150.971793,2026-03-29T13:00:33,2026-04-05T00:26:14,11,6,"2026-03-29,2026-03-30,2026-04-02,2026-04-03,2026-04-04,2026-04-05","P95,P98,PDL","U91,P95,P98,PDL",true,false,false,true,true,false,true,false,false,false
17294,Ampol Foodary Woollahra,Ampol Foodary,"116-118 Old South Head Rd, WOOLLAHRA NSW 2025",-33.8896117,151.2553819,2026-04-02T19:08:37,2026-04-05T00:26:14,13,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
1306,Ampol Hornsby Heights,Ampol,"110 Galston Rd., Hornsby Heights NSW 2077",-33.676494,151.098403,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,P95,P98,PDL","U91,P95,P98,PDL",true,false,false,true,true,false,true,false,false,false
20820,Astron Rydalmere,ASTRON,262 - 272 VICTORIA RD Rydalmere NSW 2116,-33.810076,151.032389,2026-03-29T13:00:33,2026-04-05T00:26:14,20,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,E85,P95,P98,DL,LPG","U91,E10,E85,P95,P98,DL,LPG",true,true,true,true,true,true,false,true,false,false
20207,Astron Yagoona,ASTRON,"45 ROOKWOOD RD, YAGOONA NSW 2199",-33.90187688,151.03717836,2026-04-02T19:08:37,2026-04-05T00:26:14,13,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,E85,P95,P98,DL,LPG","U91,E10,E85,P95,P98,DL,LPG",true,true,true,true,true,true,false,true,false,false
18009,BOBBIN HEAD PETROL STATION,Independent,"313 Bobbin Head Road, NORTH TURRAMURRA NSW 2074",-33.7088474,151.1482707,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,DL","U91,E10,P98,DL",true,true,false,false,true,true,false,false,false,false
1150,BP Allambie Heights,BP,"132 Allambie road, Allambie Heights NSW 2100",-33.765091,151.249673,2026-03-31T01:23:00,2026-04-05T00:26:14,16,6,"2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,P98,PDL","E10,P95,P98,PDL",false,true,false,true,true,false,true,false,false,false
344,BP Artarmon,BP,"422 Pacific Hwy, Artarmon NSW 2064",-33.811441,151.175636,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,P98,PDL","E10,P95,P98,PDL",false,true,false,true,true,false,true,false,false,false
345,BP Ashfield,BP,"580-586 Parramatta Road, Croydon NSW 2132",-33.87388,151.12688,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,P98,PDL","E10,P95,P98,PDL",false,true,false,true,true,false,true,false,false,false
322,BP Asquith,BP,"Cnr Pacific Highway & Jersey Street, Asquith NSW 2077",-33.689447,151.106412,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,P98,PDL","E10,P95,P98,PDL",false,true,false,true,true,false,true,false,false,false
346,BP Balgowlah,BP,"485 Sydney Road, Balgowlah NSW 2093",-33.795281,151.255873,2026-04-02T19:08:37,2026-04-05T00:26:14,11,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,PDL","U91,E10,P98,PDL",true,true,false,false,true,false,true,false,false,false
1783,BP Baulkham Hills,BP,"134 Seven Hills Rd, Baulkham Hills NSW 2153",-33.761658,150.974041,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,PDL","U91,E10,P98,PDL",true,true,false,false,true,false,true,false,false,false
1219,BP Belfield,BP,"53 Punchbowl Rd, Belfield NSW 2191",-33.902656,151.082418,2026-04-02T19:08:37,2026-04-05T00:26:14,11,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,P98,PDL","E10,P95,P98,PDL",false,true,false,true,true,false,true,false,false,false
17776,BP CLOVELLY,BP,"33-37 Carrington Rd, RANDWICK NSW 2031",-33.9065066,151.2525812,2026-04-02T19:08:37,2026-04-05T00:26:14,9,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,PDL","U91,E10,P98,PDL",true,true,false,false,true,false,true,false,false,false
18099,BP CONCORD,BP,"20 Burwood Road, CONCORD NSW 2137",-33.8675406,151.1053024,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
1624,BP Cabramatta West,BP,"208-212 Cabramatta Rd, Cabramatta West NSW 2166",-33.895888,150.936403,2026-04-02T19:08:37,2026-04-05T00:26:14,11,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
1522,BP Cabramatta West,BP,"90 Joseph St, Cabramatta West NSW 2166",-33.898559,150.92031,2026-04-02T19:08:37,2026-04-05T00:26:14,11,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,PDL","U91,E10,P98,PDL",true,true,false,false,true,false,true,false,false,false
348,BP Camperdown,BP,"Cnr Parramatta & Missenden Roads, Camperdown NSW 2050",-33.886251,151.179144,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,P95,P98,PDL","U91,P95,P98,PDL",true,false,false,true,true,false,true,false,false,false
326,BP Canterbury,BP,"322 Canterbury Road, Canterbury NSW 2193",-33.914974,151.113038,2026-04-02T19:08:37,2026-04-05T00:26:14,13,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,P98,PDL","E10,P95,P98,PDL",false,true,false,true,true,false,true,false,false,false
281,BP Carlingford,BP,"712 Pennant Hills Road, Carlingford NSW 2118",-33.763701,151.047355,2026-03-29T13:00:33,2026-04-05T00:26:14,21,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,P98,PDL","E10,P95,P98,PDL",false,true,false,true,true,false,true,false,false,false
1198,BP Denistone East,BP,"295 Quarry Rd, Denistone East NSW 2112",-33.795773,151.102887,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
1793,BP Dundas,BP,"256 Kissing Point Rd, DUNDAS NSW 2117",-33.798888,151.054368,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,P98,PDL","E10,P95,P98,PDL",false,true,false,true,true,false,true,false,false,false
409,BP Dural,BP,"582 Old Northern Road, Dural NSW 2158",-33.695898,151.028141,2026-03-29T13:00:33,2026-04-05T00:26:14,20,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,P98,PDL","E10,P95,P98,PDL",false,true,false,true,true,false,true,false,false,false
1706,BP Edgecliff,BP,"67 New South Head Rd, EDGECLIFF NSW 2027",-33.876974,151.231099,2026-03-31T01:23:00,2026-04-05T00:26:14,18,6,"2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,PDL","U91,E10,P98,PDL",true,true,false,false,true,false,true,false,false,false
1206,BP Enfield,BP,"184 Liverpool Road, Enfield NSW 2136",-33.887232,151.097782,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P98,PDL","E10,P98,PDL",false,true,false,false,true,false,true,false,false,false
17975,BP FOX HILLS,BP,"152 Toongabbie Rd, GIRRAWEEN NSW 2145",-33.7956395,150.9390745,2026-04-02T19:08:37,2026-04-05T00:26:14,13,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,P98,PDL","U91,P98,PDL",true,false,false,false,true,false,true,false,false,false
17345,BP Fairfield,BP,"183 The Horsley Drive, FAIRFIELD EAST NSW 2165",-33.87784,150.966162,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,P95,P98,DL,PDL","U91,P95,P98,DL,PDL",true,false,false,true,true,true,true,false,false,false
410,BP Forestville,BP,"632 Warringah Road, Forestville NSW 2087",-33.760003,151.214383,2026-03-31T01:23:00,2026-04-05T00:26:14,16,6,"2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,P98,PDL","E10,P95,P98,PDL",false,true,false,true,true,false,true,false,false,false
1393,BP Greystanes,BP,"2-4 Kippax St, Greystanes NSW 2145",-33.827913,150.937925,2026-04-02T19:08:37,2026-04-05T00:26:14,13,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,PDL","U91,E10,P98,PDL",true,true,false,false,true,false,true,false,false,false
2221,BP Guildford,BP,"257 Guildford Rd, GUILDFORD NSW 2161",-33.85437,150.988836,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,DL,PDL","U91,E10,P98,DL,PDL",true,true,false,false,true,true,true,false,false,false
2240,BP Haberfield,BP,"95-97 Ramsay St, HABERFIELD NSW 2045",-33.881623,151.140229,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,PDL","U91,E10,P98,PDL",true,true,false,false,true,false,true,false,false,false
327,BP Hornsby,BP,"Cnr George St and Burdett St, Hornsby NSW 2077",-33.702337,151.099325,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,P98,PDL","U91,P98,PDL",true,false,false,false,true,false,true,false,false,false
117,BP Kellyville,BP,"19-21 Windsor Road, Kellyville NSW 2155",-33.712817,150.95903,2026-03-29T13:00:33,2026-04-05T00:26:14,20,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,P98,PDL","E10,P95,P98,PDL",false,true,false,true,true,false,true,false,false,false
20182,BP Kingsford,BP,"368 ANZAC PDE, KINGSFORD NSW 2032",-33.91964,151.22681,2026-04-02T19:08:37,2026-04-05T00:26:14,11,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,PDL","U91,E10,P98,PDL",true,true,false,false,true,false,true,false,false,false
1795,BP Lane Cove,BP,"62-70 Epping Rd, Lane Cove NSW 2066",-33.811106,151.164217,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,PDL,LPG","U91,E10,P98,PDL,LPG",true,true,false,false,true,false,true,true,false,false
1752,BP Mays Hill,BP,"149 Great Western Hwy, Mays Hill NSW 2145",-33.819412,150.989313,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,P98,DL,PDL,LPG","E10,P95,P98,DL,PDL,LPG",false,true,false,true,true,true,true,true,false,false
1590,BP Merrylands West,BP,"65 Kenyons Road, Merrylands West NSW 2160",-33.836829,150.968399,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,P98,PDL","E10,P95,P98,PDL",false,true,false,true,true,false,true,false,false,false
300,BP Mosman (0926),BP,"Cnr Avenue & Cowles Roads, Mosman NSW 2088",-33.832039,151.237292,2026-03-31T01:23:00,2026-04-05T00:26:14,18,6,"2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,PDL","E10,P95,P98,PDL",false,true,false,true,true,false,true,false,false,false
373,BP Mosman (9542),BP,"175 Ourimbah Road, Mosman NSW 2088",-33.821068,151.233292,2026-03-31T01:23:00,2026-04-05T00:26:14,18,6,"2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,PDL","U91,E10,P98,PDL",true,true,false,false,true,false,true,false,false,false
301,BP Naremburn,BP,"169 Willoughby Road, Naremburn NSW 2065",-33.820024,151.201159,2026-03-31T18:13:39,2026-04-05T00:26:14,17,6,"2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","P95,P98,PDL","P95,P98,PDL",false,false,false,true,true,false,true,false,false,false
1465,BP Normanhurst,BP,"155 Pennant Hills Rd, Normanhurst NSW 2076",-33.724599,151.089992,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,P95,P98,PDL","U91,P95,P98,PDL",true,false,false,true,true,false,true,false,false,false
1496,BP North Rocks,BP,"369 North Rocks Rd, North Rocks NSW 2151",-33.769346,151.031858,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,P98,PDL","E10,P95,P98,PDL",false,true,false,true,true,false,true,false,false,false
1152,BP North Willoughby,BP,"157 Penshurst street, Willoughby NSW 2068",-33.797944,151.198197,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,P98,PDL","E10,P95,P98,PDL",false,true,false,true,true,false,true,false,false,false
401,BP Potts Hill T/S,BP,"155-157 Rockwood Road, Yagoona NSW 2199",-33.893297,151.039079,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,P98,DL,PDL","E10,P95,P98,DL,PDL",false,true,false,true,true,true,true,false,false,false
1768,BP Putney,BP,"236 Morrison Road, Putney NSW 2112",-33.823874,151.108405,2026-03-29T13:00:33,2026-04-05T00:26:14,21,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,P98,DL","U91,P95,P98,DL",true,false,false,true,true,true,false,false,false,false
403,BP Pymble,BP,"Cnr Pacific Hwy & Bannockburn Rd, Pymble NSW 2073",-33.740569,151.137913,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,P98,PDL","E10,P95,P98,PDL",false,true,false,true,true,false,true,false,false,false
18067,BP RANDWICK,BP,"8-10 Perouse Road, RANDWICK NSW 2031",-33.91899,151.2421524,2026-04-02T19:08:37,2026-04-05T00:26:14,11,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,PDL","U91,E10,P98,PDL",true,true,false,false,true,false,true,false,false,false
1796,BP Redfern,BP,"411-417 Cleveland St, REDFERN NSW 2016",-33.891804,151.213294,2026-03-31T01:23:00,2026-04-05T00:26:14,18,6,"2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,PDL,LPG","U91,E10,P98,PDL,LPG",true,true,false,false,true,false,true,true,false,false
355,BP Rosehill,BP,"Cnr Hassall & James Ruse Drive, Rosehill NSW 2142",-33.819266,151.021834,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,P98,PDL","E10,P95,P98,PDL",false,true,false,true,true,false,true,false,false,false
356,BP Rozelle,BP,"Cnr Victoria Rd & Evans St, Rozelle NSW 2039",-33.865443,151.172119,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,P95,P98,PDL","U91,P95,P98,PDL",true,false,false,true,true,false,true,false,false,false
331,BP Rydalmere,BP,"Cnr Victora Rd & Clyde St, Rydalmere NSW 2116",-33.810883,151.032896,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,P98,PDL","E10,P95,P98,PDL",false,true,false,true,true,false,true,false,false,false
1794,BP Seven Hills,BP,"154-156 Prospect Hwy, Seven Hills NSW 2147",-33.769073,150.941486,2026-04-02T19:08:37,2026-04-05T00:26:14,13,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,DL,PDL","U91,E10,P98,DL,PDL",true,true,false,false,true,true,true,false,false,false
359,BP Seven Hills,BP,"Abbott Road, Seven Hills NSW 2147",-33.767172,150.95023,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","P98,PDL","U91,P98,PDL",true,false,false,false,true,false,true,false,false,false
2252,BP Silverwater,BP,"Cnr Silverwater Road & Derby Street, SILVERWATER NSW 2128",-33.837648,151.046763,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,P98,DL,PDL","E10,P95,P98,DL,PDL",false,true,false,true,true,true,true,false,false,false
2711,BP Silverwater South,BP,"51 Egerton St, SILVERWATER NSW 2128",-33.8363055,151.0478898,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,PDL,LPG","U91,E10,P98,PDL,LPG",true,true,false,false,true,false,true,true,false,false
18444,BP Smithfield NSW,BP,"846 THE HORSLEY DRIVE, SMITHFIELD NSW 2164",-33.8515694,150.9256841,2026-04-02T19:08:37,2026-04-05T00:26:14,13,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98","U91,E10,P98",true,true,false,false,true,false,false,false,false,false
332,BP St Peters (NSW),BP,"2 Princes Highway, St Peters NSW 2044",-33.909968,151.181031,2026-04-02T19:08:37,2026-04-05T00:26:14,11,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,P98,PDL","E10,P95,P98,PDL",false,true,false,true,true,false,true,false,false,false
1518,BP Summer Hill,BP,"3 Carlton Cres, Summer Hill NSW 2130",-33.892492,151.143151,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
361,BP Sydenham,BP,"339 Princes Highway, Sydenham NSW 2044",-33.916202,151.172809,2026-04-02T19:08:37,2026-04-05T00:26:14,11,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,P95,P98,PDL","U91,P95,P98,PDL",true,false,false,true,true,false,true,false,false,false
362,BP Thornleigh,BP,"Pennant Hills Rd & Parkes St, THORNLEIGH NSW 2120",-33.7309,151.08061,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,P95,P98,PDL","U91,P95,P98,PDL",true,false,false,true,true,false,true,false,false,false
1412,BP Turramurra,BP,"213 Kissing Point Rd, Turramurra NSW 2074",-33.7483629,151.1124539,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,PDL","U91,E10,P98,PDL",true,true,false,false,true,false,true,false,false,false
1788,BP Warwick Farm,BP,"6 Hume Hwy, Warwick Farm NSW 2171",-33.914284,150.930756,2026-04-02T19:08:37,2026-04-05T00:26:14,11,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,P98,PDL","E10,P95,P98,PDL",false,true,false,true,true,false,true,false,false,false
1787,BP West Pennant Hills,BP,"48-50 Aiken Road, West Pennant Hills NSW 2125",-33.754151,151.040615,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,PDL","U91,E10,P98,PDL",true,true,false,false,true,false,true,false,false,false
20186,BP West Pymble,BP,"45 YANKO RD, WEST PYMBLE NSW 2073",-33.76207925,151.12852545,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,P98,PDL","E10,P95,P98,PDL",false,true,false,true,true,false,true,false,false,false
379,BP West Ryde,BP,"1233 Victoria Road (Cnr Marsden Rd), West Ryde NSW 2114",-33.806799,151.071056,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,P98,PDL","U91,P98,PDL",true,false,false,false,true,false,true,false,false,false
363,BP Wiley Park,BP,"24-42 King Georges Road, Wiley Park NSW 2195",-33.919477,151.066801,2026-04-02T19:08:37,2026-04-05T00:26:14,11,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,P95,P98,PDL","U91,P95,P98,PDL",true,false,false,true,true,false,true,false,false,false
20201,BP Willoughby,BP,"316 PENSHURST ST, NORTH WILLOUGHBY NSW 2068",-33.79381471,151.19589442,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,P98,PDL","E10,P95,P98,PDL",false,true,false,true,true,false,true,false,false,false
