station_id,station_name,brand,address,lat,lng,fuel_type,days_observed,days_available,days_unavailable,days_station_missing,first_unavailable_day,last_unavailable_day,longest_unavailable_streak_days,current_unavailable_streak_days,currently_unavailable,unavailability_rate_observed,latest_truth_fuel_types,fuel_types_ever
365,BP Woollahra,BP,"39 Vernon Street, Woollahra NSW 2025",-33.889907,151.247435,P95,10,10,0,2,,,0,0,false,0.0000,"E10,P95,P98,PDL","E10,P95,P98,PDL"
365,BP Woollahra,BP,"39 Vernon Street, Woollahra NSW 2025",-33.889907,151.247435,P98,10,10,0,2,,,0,0,false,0.0000,"E10,P95,P98,PDL","E10,P95,P98,PDL"
365,BP Woollahra,BP,"39 Vernon Street, Woollahra NSW 2025",-33.889907,151.247435,PDL,10,10,0,2,,,0,0,false,0.0000,"E10,P95,P98,PDL","E10,P95,P98,PDL"
1565,BP Yagoona,BP,"405 Hume Highway, Yagoona NSW 2199",-33.908972,151.029147,P95,8,8,0,4,,,0,0,false,0.0000,"U91,P95,P98,PDL","U91,P95,P98,PDL"
1565,BP Yagoona,BP,"405 Hume Highway, Yagoona NSW 2199",-33.908972,151.029147,P98,8,8,0,4,,,0,0,false,0.0000,"U91,P95,P98,PDL","U91,P95,P98,PDL"
1565,BP Yagoona,BP,"405 Hume Highway, Yagoona NSW 2199",-33.908972,151.029147,PDL,8,8,0,4,,,0,0,false,0.0000,"U91,P95,P98,PDL","U91,P95,P98,PDL"
1565,BP Yagoona,BP,"405 Hume Highway, Yagoona NSW 2199",-33.908972,151.029147,U91,8,8,0,4,,,0,0,false,0.0000,"U91,P95,P98,PDL","U91,P95,P98,PDL"
18000,BUDGET PETROL ASHFIELD,Budget,"22 Charlotte Street, ASHFIELD NSW 2131",-33.8864781,151.1253217,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,PDL","U91,E10,P95,PDL"
18000,BUDGET PETROL ASHFIELD,Budget,"22 Charlotte Street, ASHFIELD NSW 2131",-33.8864781,151.1253217,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,PDL","U91,E10,P95,PDL"
18000,BUDGET PETROL ASHFIELD,Budget,"22 Charlotte Street, ASHFIELD NSW 2131",-33.8864781,151.1253217,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,PDL","U91,E10,P95,PDL"
18000,BUDGET PETROL ASHFIELD,Budget,"22 Charlotte Street, ASHFIELD NSW 2131",-33.8864781,151.1253217,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,PDL","U91,E10,P95,PDL"
1912,Bravo Girraween,Independent,"133-137 Targo, Girraween NSW 2145",-33.79942,150.951879,DL,12,12,0,0,,,0,0,false,0.0000,"U91,P98,DL","U91,P98,DL"
1912,Bravo Girraween,Independent,"133-137 Targo, Girraween NSW 2145",-33.79942,150.951879,P98,12,12,0,0,,,0,0,false,0.0000,"U91,P98,DL","U91,P98,DL"
1912,Bravo Girraween,Independent,"133-137 Targo, Girraween NSW 2145",-33.79942,150.951879,U91,12,12,0,0,,,0,0,false,0.0000,"U91,P98,DL","U91,P98,DL"
1344,Budget  Erskineville,Budget,"25-33 Erskineville Road, ERSKINEVILLE NSW 2043",-33.8987718,151.1823214,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,PDL","U91,E10,P98,PDL"
1344,Budget  Erskineville,Budget,"25-33 Erskineville Road, ERSKINEVILLE NSW 2043",-33.8987718,151.1823214,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,PDL","U91,E10,P98,PDL"
1344,Budget  Erskineville,Budget,"25-33 Erskineville Road, ERSKINEVILLE NSW 2043",-33.8987718,151.1823214,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,PDL","U91,E10,P98,PDL"
1344,Budget  Erskineville,Budget,"25-33 Erskineville Road, ERSKINEVILLE NSW 2043",-33.8987718,151.1823214,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,PDL","U91,E10,P98,PDL"
20208,Budget Auburn,Budget,"98 PARK RD, AUBURN NSW 2144",-33.85714105,151.02892057,DL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,DL","U91,E10,P98,DL"
20208,Budget Auburn,Budget,"98 PARK RD, AUBURN NSW 2144",-33.85714105,151.02892057,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,DL","U91,E10,P98,DL"
20208,Budget Auburn,Budget,"98 PARK RD, AUBURN NSW 2144",-33.85714105,151.02892057,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,DL","U91,E10,P98,DL"
20208,Budget Auburn,Budget,"98 PARK RD, AUBURN NSW 2144",-33.85714105,151.02892057,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,DL","U91,E10,P98,DL"
1860,Budget Fairfield,Budget,"62 Railway Parade, Fairfield NSW 2165",-33.880537,150.948533,DL,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
1860,Budget Fairfield,Budget,"62 Railway Parade, Fairfield NSW 2165",-33.880537,150.948533,E10,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
1860,Budget Fairfield,Budget,"62 Railway Parade, Fairfield NSW 2165",-33.880537,150.948533,P95,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
1860,Budget Fairfield,Budget,"62 Railway Parade, Fairfield NSW 2165",-33.880537,150.948533,U91,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
1367,Budget Granville,Budget,"27 Woodville Rd, Granville NSW 2142",-33.83099,151.00408,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
1367,Budget Granville,Budget,"27 Woodville Rd, Granville NSW 2142",-33.83099,151.00408,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
1367,Budget Granville,Budget,"27 Woodville Rd, Granville NSW 2142",-33.83099,151.00408,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
1367,Budget Granville,Budget,"27 Woodville Rd, Granville NSW 2142",-33.83099,151.00408,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
1367,Budget Granville,Budget,"27 Woodville Rd, Granville NSW 2142",-33.83099,151.00408,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
1630,Budget Petrol,Budget,"143 Concord Rd, North Strathfield NSW 2137",-33.859435,151.09272,DL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL,LPG","U91,E10,P95,P98,DL,LPG"
20558,Budget Petrol,Budget,"365 LIVERPOOL RD, STRATHFIELD NSW 2135",-33.88827705,151.09055146,DL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
1311,Budget Petrol,Budget,"37 Crystal St., Petersham NSW 2049",-33.890509,151.158759,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
1630,Budget Petrol,Budget,"143 Concord Rd, North Strathfield NSW 2137",-33.859435,151.09272,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL,LPG","U91,E10,P95,P98,DL,LPG"
20558,Budget Petrol,Budget,"365 LIVERPOOL RD, STRATHFIELD NSW 2135",-33.88827705,151.09055146,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
1630,Budget Petrol,Budget,"143 Concord Rd, North Strathfield NSW 2137",-33.859435,151.09272,LPG,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL,LPG","U91,E10,P95,P98,DL,LPG"
1311,Budget Petrol,Budget,"37 Crystal St., Petersham NSW 2049",-33.890509,151.158759,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
1630,Budget Petrol,Budget,"143 Concord Rd, North Strathfield NSW 2137",-33.859435,151.09272,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL,LPG","U91,E10,P95,P98,DL,LPG"
20558,Budget Petrol,Budget,"365 LIVERPOOL RD, STRATHFIELD NSW 2135",-33.88827705,151.09055146,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
1311,Budget Petrol,Budget,"37 Crystal St., Petersham NSW 2049",-33.890509,151.158759,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
1630,Budget Petrol,Budget,"143 Concord Rd, North Strathfield NSW 2137",-33.859435,151.09272,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL,LPG","U91,E10,P95,P98,DL,LPG"
20558,Budget Petrol,Budget,"365 LIVERPOOL RD, STRATHFIELD NSW 2135",-33.88827705,151.09055146,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
1311,Budget Petrol,Budget,"37 Crystal St., Petersham NSW 2049",-33.890509,151.158759,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
1311,Budget Petrol,Budget,"37 Crystal St., Petersham NSW 2049",-33.890509,151.158759,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
1630,Budget Petrol,Budget,"143 Concord Rd, North Strathfield NSW 2137",-33.859435,151.09272,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL,LPG","U91,E10,P95,P98,DL,LPG"
20558,Budget Petrol,Budget,"365 LIVERPOOL RD, STRATHFIELD NSW 2135",-33.88827705,151.09055146,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
16924,Budget Petrol Chippendale,Budget,"66-70 Regent Street, CHIPPENDALE NSW 2008",-33.8878,151.2017441,P95,10,10,0,2,,,0,0,false,0.0000,"U91,P95,P98,PDL","U91,P95,P98,PDL"
16924,Budget Petrol Chippendale,Budget,"66-70 Regent Street, CHIPPENDALE NSW 2008",-33.8878,151.2017441,P98,10,10,0,2,,,0,0,false,0.0000,"U91,P95,P98,PDL","U91,P95,P98,PDL"
16924,Budget Petrol Chippendale,Budget,"66-70 Regent Street, CHIPPENDALE NSW 2008",-33.8878,151.2017441,PDL,10,10,0,2,,,0,0,false,0.0000,"U91,P95,P98,PDL","U91,P95,P98,PDL"
16924,Budget Petrol Chippendale,Budget,"66-70 Regent Street, CHIPPENDALE NSW 2008",-33.8878,151.2017441,U91,10,10,0,2,,,0,0,false,0.0000,"U91,P95,P98,PDL","U91,P95,P98,PDL"
17806,Budget Petrol Lewisham,Budget,"204-208 New Canterbury Rd, LEWISHAM NSW 2049",-33.8970975,151.1490284,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,E85,P95,P98,PDL,LPG","U91,E10,E85,P95,P98,PDL,LPG"
17806,Budget Petrol Lewisham,Budget,"204-208 New Canterbury Rd, LEWISHAM NSW 2049",-33.8970975,151.1490284,E85,12,12,0,0,,,0,0,false,0.0000,"U91,E10,E85,P95,P98,PDL,LPG","U91,E10,E85,P95,P98,PDL,LPG"
17806,Budget Petrol Lewisham,Budget,"204-208 New Canterbury Rd, LEWISHAM NSW 2049",-33.8970975,151.1490284,LPG,12,12,0,0,,,0,0,false,0.0000,"U91,E10,E85,P95,P98,PDL,LPG","U91,E10,E85,P95,P98,PDL,LPG"
17806,Budget Petrol Lewisham,Budget,"204-208 New Canterbury Rd, LEWISHAM NSW 2049",-33.8970975,151.1490284,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,E85,P95,P98,PDL,LPG","U91,E10,E85,P95,P98,PDL,LPG"
17806,Budget Petrol Lewisham,Budget,"204-208 New Canterbury Rd, LEWISHAM NSW 2049",-33.8970975,151.1490284,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,E85,P95,P98,PDL,LPG","U91,E10,E85,P95,P98,PDL,LPG"
17806,Budget Petrol Lewisham,Budget,"204-208 New Canterbury Rd, LEWISHAM NSW 2049",-33.8970975,151.1490284,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,E85,P95,P98,PDL,LPG","U91,E10,E85,P95,P98,PDL,LPG"
17806,Budget Petrol Lewisham,Budget,"204-208 New Canterbury Rd, LEWISHAM NSW 2049",-33.8970975,151.1490284,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,E85,P95,P98,PDL,LPG","U91,E10,E85,P95,P98,PDL,LPG"
18658,Budget Petrol Telopea,Budget,"57 ADDERTON RD, TELOPEA NSW 2117",-33.7934764,151.0412676,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,PDL","U91,E10,P95,PDL"
18658,Budget Petrol Telopea,Budget,"57 ADDERTON RD, TELOPEA NSW 2117",-33.7934764,151.0412676,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,PDL","U91,E10,P95,PDL"
18658,Budget Petrol Telopea,Budget,"57 ADDERTON RD, TELOPEA NSW 2117",-33.7934764,151.0412676,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,PDL","U91,E10,P95,PDL"
18658,Budget Petrol Telopea,Budget,"57 ADDERTON RD, TELOPEA NSW 2117",-33.7934764,151.0412676,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,PDL","U91,E10,P95,PDL"
17162,Budget Petroleum Smithfield,Budget,"729 The Horsley Dr, SMITHFIELD NSW 2164",-33.8522655,150.9357342,DL,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P98,DL,LPG","U91,E10,P98,DL,LPG"
17162,Budget Petroleum Smithfield,Budget,"729 The Horsley Dr, SMITHFIELD NSW 2164",-33.8522655,150.9357342,E10,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P98,DL,LPG","U91,E10,P98,DL,LPG"
17162,Budget Petroleum Smithfield,Budget,"729 The Horsley Dr, SMITHFIELD NSW 2164",-33.8522655,150.9357342,LPG,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P98,DL,LPG","U91,E10,P98,DL,LPG"
17162,Budget Petroleum Smithfield,Budget,"729 The Horsley Dr, SMITHFIELD NSW 2164",-33.8522655,150.9357342,P98,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P98,DL,LPG","U91,E10,P98,DL,LPG"
17162,Budget Petroleum Smithfield,Budget,"729 The Horsley Dr, SMITHFIELD NSW 2164",-33.8522655,150.9357342,U91,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P98,DL,LPG","U91,E10,P98,DL,LPG"
1863,Caltex Chester Hill,Caltex,"41 Boundary Road, Chester Hill NSW 2162",-33.873839,151.007145,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
1863,Caltex Chester Hill,Caltex,"41 Boundary Road, Chester Hill NSW 2162",-33.873839,151.007145,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
1863,Caltex Chester Hill,Caltex,"41 Boundary Road, Chester Hill NSW 2162",-33.873839,151.007145,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
1863,Caltex Chester Hill,Caltex,"41 Boundary Road, Chester Hill NSW 2162",-33.873839,151.007145,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
1863,Caltex Chester Hill,Caltex,"41 Boundary Road, Chester Hill NSW 2162",-33.873839,151.007145,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
1742,Calvi Petrol Station,Calvi Petrol,"320 Lane Cove Road, North Ryde NSW 2113",-33.792349,151.120171,P98,12,12,0,0,,,0,0,false,0.0000,"U91,P95,P98,PDL","U91,P95,P98,PDL"
1742,Calvi Petrol Station,Calvi Petrol,"320 Lane Cove Road, North Ryde NSW 2113",-33.792349,151.120171,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,P95,P98,PDL","U91,P95,P98,PDL"
1742,Calvi Petrol Station,Calvi Petrol,"320 Lane Cove Road, North Ryde NSW 2113",-33.792349,151.120171,U91,12,12,0,0,,,0,0,false,0.0000,"U91,P95,P98,PDL","U91,P95,P98,PDL"
51,Coles Express Five Dock,Coles Express,"213-253 Parramatta Rd & Walker St, Five Dock NSW 2046",-33.870106,151.115104,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
51,Coles Express Five Dock,Coles Express,"213-253 Parramatta Rd & Walker St, Five Dock NSW 2046",-33.870106,151.115104,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
51,Coles Express Five Dock,Coles Express,"213-253 Parramatta Rd & Walker St, Five Dock NSW 2046",-33.870106,151.115104,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
51,Coles Express Five Dock,Coles Express,"213-253 Parramatta Rd & Walker St, Five Dock NSW 2046",-33.870106,151.115104,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
51,Coles Express Five Dock,Coles Express,"213-253 Parramatta Rd & Walker St, Five Dock NSW 2046",-33.870106,151.115104,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
369,Coles Express Greenacre,Coles Express,"9-11 Roberts Road, Greenacre NSW 2190",-33.894346,151.066705,DL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
369,Coles Express Greenacre,Coles Express,"9-11 Roberts Road, Greenacre NSW 2190",-33.894346,151.066705,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
369,Coles Express Greenacre,Coles Express,"9-11 Roberts Road, Greenacre NSW 2190",-33.894346,151.066705,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
369,Coles Express Greenacre,Coles Express,"9-11 Roberts Road, Greenacre NSW 2190",-33.894346,151.066705,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
369,Coles Express Greenacre,Coles Express,"9-11 Roberts Road, Greenacre NSW 2190",-33.894346,151.066705,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
17977,Coles Express Lansvale West,Coles Express,"240 Hume Highway, LANSVALE NSW 2166",-33.89796,150.952614,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL,PDL","U91,E10,P95,P98,DL,PDL"
17977,Coles Express Lansvale West,Coles Express,"240 Hume Highway, LANSVALE NSW 2166",-33.89796,150.952614,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL,PDL","U91,E10,P95,P98,DL,PDL"
17977,Coles Express Lansvale West,Coles Express,"240 Hume Highway, LANSVALE NSW 2166",-33.89796,150.952614,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL,PDL","U91,E10,P95,P98,DL,PDL"
17977,Coles Express Lansvale West,Coles Express,"240 Hume Highway, LANSVALE NSW 2166",-33.89796,150.952614,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL,PDL","U91,E10,P95,P98,DL,PDL"
680,Coles Express Neutral Bay,Coles Express,"200-204 Ben Boyd Rd (Cnr Ernest St), Neutral Bay NSW 2089",-33.829109,151.219571,DL,10,10,0,2,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
680,Coles Express Neutral Bay,Coles Express,"200-204 Ben Boyd Rd (Cnr Ernest St), Neutral Bay NSW 2089",-33.829109,151.219571,E10,10,10,0,2,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
680,Coles Express Neutral Bay,Coles Express,"200-204 Ben Boyd Rd (Cnr Ernest St), Neutral Bay NSW 2089",-33.829109,151.219571,P95,10,10,0,2,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
680,Coles Express Neutral Bay,Coles Express,"200-204 Ben Boyd Rd (Cnr Ernest St), Neutral Bay NSW 2089",-33.829109,151.219571,P98,10,10,0,2,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
680,Coles Express Neutral Bay,Coles Express,"200-204 Ben Boyd Rd (Cnr Ernest St), Neutral Bay NSW 2089",-33.829109,151.219571,U91,10,10,0,2,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
61,Coles Express Ultimo,Coles Express,"387 427 Wattle St, ULTIMO NSW 2007",-33.881355,151.196904,DL,12,12,0,0,,,0,0,false,0.0000,"E10,P95,P98,DL","E10,P95,P98,DL"
61,Coles Express Ultimo,Coles Express,"387 427 Wattle St, ULTIMO NSW 2007",-33.881355,151.196904,E10,12,12,0,0,,,0,0,false,0.0000,"E10,P95,P98,DL","E10,P95,P98,DL"
61,Coles Express Ultimo,Coles Express,"387 427 Wattle St, ULTIMO NSW 2007",-33.881355,151.196904,P95,12,12,0,0,,,0,0,false,0.0000,"E10,P95,P98,DL","E10,P95,P98,DL"
61,Coles Express Ultimo,Coles Express,"387 427 Wattle St, ULTIMO NSW 2007",-33.881355,151.196904,P98,12,12,0,0,,,0,0,false,0.0000,"E10,P95,P98,DL","E10,P95,P98,DL"
569,Coles Express West Ryde,Coles Express,"1032-1036 Victoria Rd, West Ryde NSW 2114",-33.807472,151.085203,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
569,Coles Express West Ryde,Coles Express,"1032-1036 Victoria Rd, West Ryde NSW 2114",-33.807472,151.085203,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
569,Coles Express West Ryde,Coles Express,"1032-1036 Victoria Rd, West Ryde NSW 2114",-33.807472,151.085203,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
569,Coles Express West Ryde,Coles Express,"1032-1036 Victoria Rd, West Ryde NSW 2114",-33.807472,151.085203,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
569,Coles Express West Ryde,Coles Express,"1032-1036 Victoria Rd, West Ryde NSW 2114",-33.807472,151.085203,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20550,Costco Auburn (Members only),Costco,"COSTCO 17-21 PARRAMATTA RD, LIDCOMBE NSW 2141",-33.84808567,151.04969476,E10,10,10,0,2,,,0,0,false,0.0000,"E10,P98,PDL","E10,P98,PDL"
20550,Costco Auburn (Members only),Costco,"COSTCO 17-21 PARRAMATTA RD, LIDCOMBE NSW 2141",-33.84808567,151.04969476,P98,10,10,0,2,,,0,0,false,0.0000,"E10,P98,PDL","E10,P98,PDL"
20550,Costco Auburn (Members only),Costco,"COSTCO 17-21 PARRAMATTA RD, LIDCOMBE NSW 2141",-33.84808567,151.04969476,PDL,10,10,0,2,,,0,0,false,0.0000,"E10,P98,PDL","E10,P98,PDL"
609,EG Ampol Bass Hill,EG Ampol,"862 Hume Highway, Bass Hill NSW 2197",-33.901064,150.999178,E10,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
609,EG Ampol Bass Hill,EG Ampol,"862 Hume Highway, Bass Hill NSW 2197",-33.901064,150.999178,P95,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
609,EG Ampol Bass Hill,EG Ampol,"862 Hume Highway, Bass Hill NSW 2197",-33.901064,150.999178,P98,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
609,EG Ampol Bass Hill,EG Ampol,"862 Hume Highway, Bass Hill NSW 2197",-33.901064,150.999178,PDL,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
609,EG Ampol Bass Hill,EG Ampol,"862 Hume Highway, Bass Hill NSW 2197",-33.901064,150.999178,U91,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
640,EG Ampol Burwood,EG Ampol,"400 Parramatta Road, Burwood NSW 2134",-33.868681,151.101546,DL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL,PDL,LPG","U91,E10,P95,P98,DL,PDL,LPG"
640,EG Ampol Burwood,EG Ampol,"400 Parramatta Road, Burwood NSW 2134",-33.868681,151.101546,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL,PDL,LPG","U91,E10,P95,P98,DL,PDL,LPG"
640,EG Ampol Burwood,EG Ampol,"400 Parramatta Road, Burwood NSW 2134",-33.868681,151.101546,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL,PDL,LPG","U91,E10,P95,P98,DL,PDL,LPG"
640,EG Ampol Burwood,EG Ampol,"400 Parramatta Road, Burwood NSW 2134",-33.868681,151.101546,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL,PDL,LPG","U91,E10,P95,P98,DL,PDL,LPG"
640,EG Ampol Burwood,EG Ampol,"400 Parramatta Road, Burwood NSW 2134",-33.868681,151.101546,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL,PDL,LPG","U91,E10,P95,P98,DL,PDL,LPG"
640,EG Ampol Burwood,EG Ampol,"400 Parramatta Road, Burwood NSW 2134",-33.868681,151.101546,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL,PDL,LPG","U91,E10,P95,P98,DL,PDL,LPG"
660,EG Ampol Chatswood East,EG Ampol,"364-366 Eastern Valley Way, Chatswood East NSW 2067",-33.786662,151.201055,E10,10,10,0,2,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
660,EG Ampol Chatswood East,EG Ampol,"364-366 Eastern Valley Way, Chatswood East NSW 2067",-33.786662,151.201055,P95,10,10,0,2,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
660,EG Ampol Chatswood East,EG Ampol,"364-366 Eastern Valley Way, Chatswood East NSW 2067",-33.786662,151.201055,P98,10,10,0,2,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
660,EG Ampol Chatswood East,EG Ampol,"364-366 Eastern Valley Way, Chatswood East NSW 2067",-33.786662,151.201055,PDL,10,10,0,2,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
660,EG Ampol Chatswood East,EG Ampol,"364-366 Eastern Valley Way, Chatswood East NSW 2067",-33.786662,151.201055,U91,10,10,0,2,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
